   9.1976326847119017e-01	   1.5583345923490594e-01	
   7.4366063636212957e+01	   2.9885407789422230e-01	
   1.8716717505578242e+02	   6.5023475056740099e-01	
   3.8994438725352489e+02	   8.1691240356342953e-02	
   4.5994145840917815e+02	   9.1900568851154482e-02	
   5.5250475150827185e+02	   4.9199786446181309e-01	
   8.2879691746167089e+02	   6.5734737139777444e-01	
   9.6907201855919561e+02	   6.8457715093681293e-01	
